Gene	sgRNA	eff
CHTF18	ID_47142	1
CHTF18	ID_47139	1
RHOU	ID_46540	1
RHOU	ID_46539	1
RHOU	ID_46542	1
RHOU	ID_46541	1
INSL3	ID_9651	1
INSL3	ID_9650	1
INSL3	ID_9649	1
INSL3	ID_9652	1
CCDC129	ID_66086	1
CCDC129	ID_66085	1
CCDC129	ID_66087	1
CCDC129	ID_66088	1
GLYATL1	ID_56188	1
GLYATL1	ID_56185	1
GLYATL1	ID_56187	1
GLYATL1	ID_56186	1
HES6	ID_42550	1
HES6	ID_42548	1
HES6	ID_42549	1
HES6	ID_42547	1
NUDT17	ID_64645	1
NUDT17	ID_64648	1
NUDT17	ID_64646	1
NUDT17	ID_64647	1
TRMT1	ID_42823	1
TRMT1	ID_42824	1
TRMT1	ID_42825	1
TRMT1	ID_42826	1
DNAH6	ID_4886	1
DNAH6	ID_4888	1
DNAH6	ID_4885	1
DNAH6	ID_4887	1
C20orf196	ID_62232	1
C20orf196	ID_62230	1
C20orf196	ID_62231	1
C20orf196	ID_62229	1
CAND2	ID_31628	1
CAND2	ID_31627	1
CAND2	ID_31630	1
CAND2	ID_31629	1
SMIM10L1	ID_75200	1
SMIM10L1	ID_75202	1
SMIM10L1	ID_75203	1
SMIM10L1	ID_75201	1
COL20A1	ID_46098	1
COL20A1	ID_46095	1
COL20A1	ID_46097	1
COL20A1	ID_46096	1
C16orf97	ID_70955	1
C16orf97	ID_70954	1
C16orf97	ID_70956	1
C16orf97	ID_70953	1
ELFN2	ID_57219	1
ELFN2	ID_57220	1
ELFN2	ID_57217	1
ELFN2	ID_57218	1
CCL8	ID_16982	1
CCL8	ID_16981	1
CCL8	ID_16983	1
CCL8	ID_16984	1
SLC44A4	ID_51271	1
SLC44A4	ID_51274	1
SLC44A4	ID_51273	1
SLC44A4	ID_51272	1
ART4	ID_1226	1
ART4	ID_1228	1
ART4	ID_1227	1
ART4	ID_1225	1
OPRL1	ID_13062	1
OPRL1	ID_13064	1
OPRL1	ID_13061	1
OPRL1	ID_13063	1
MICU3	ID_68355	1
MICU3	ID_68353	1
MICU3	ID_68356	1
MICU3	ID_68354	1
LRRFIP2	ID_24186	1
LRRFIP2	ID_24187	1
LRRFIP2	ID_24185	1
LRRFIP2	ID_24188	1
VSIG10	ID_40328	1
VSIG10	ID_40327	1
VSIG10	ID_40330	1
VSIG10	ID_40329	1
AIMP1	ID_24323	1
AIMP1	ID_24324	1
AIMP1	ID_24322	1
AIMP1	ID_24321	1
controlguide106	ID_76547	1
SDC4	ID_17072	1
SDC4	ID_17070	1
SDC4	ID_17071	1
SDC4	ID_17069	1
SFRP2	ID_17179	1
SFRP2	ID_17178	1
SFRP2	ID_17180	1
SFRP2	ID_17177	1
PENK	ID_13659	1
PENK	ID_13657	1
PENK	ID_13660	1
PENK	ID_13658	1
MGRN1	ID_32369	1
MGRN1	ID_32368	1
MGRN1	ID_32370	1
MGRN1	ID_32367	1
RAB38	ID_33469	1
RAB38	ID_33467	1
RAB38	ID_33470	1
RAB38	ID_33468	1
PDZRN4	ID_36886	1
PDZRN4	ID_36884	1
PDZRN4	ID_36883	1
PDZRN4	ID_36885	1
APEX2	ID_35981	1
APEX2	ID_35979	1
APEX2	ID_35982	1
APEX2	ID_35980	1
TNRC6C	ID_46229	1
TNRC6C	ID_46228	1
TNRC6C	ID_46227	1
TNRC6C	ID_46230	1
ANO4	ID_58417	1
ANO4	ID_58419	1
ANO4	ID_58418	1
ANO4	ID_58420	1
NHLRC1	ID_70620	1
NHLRC1	ID_70618	1
NHLRC1	ID_70619	1
NHLRC1	ID_70617	1
PCDHA11	ID_44017	1
PCDHA11	ID_44015	1
PCDHA11	ID_44016	1
PCDHA11	ID_44018	1
OR2B11	ID_59389	1
OR2B11	ID_59390	1
OR2B11	ID_59391	1
OR2B11	ID_59392	1
CCL27	ID_29325	1
CCL27	ID_29326	1
CCL27	ID_29324	1
CCL27	ID_29323	1
OR1A1	ID_21794	1
OR1A1	ID_21796	1
OR1A1	ID_21793	1
OR1A1	ID_21795	1
MAGEA4	ID_11010	1
MAGEA4	ID_11012	1
MAGEA4	ID_11009	1
MAGEA4	ID_11011	1
SSBP2	ID_33373	1
SSBP2	ID_33371	1
SSBP2	ID_33372	1
SSBP2	ID_33374	1
SLC2A10	ID_51489	1
SLC2A10	ID_51490	1
SLC2A10	ID_51488	1
SLC2A10	ID_51487	1
TAS2R43	ID_66989	1
TAS2R43	ID_66991	1
TAS2R43	ID_66992	1
TAS2R43	ID_66990	1
PAFAH1B2	ID_13249	1
PAFAH1B2	ID_13250	1
PAFAH1B2	ID_13252	1
PAFAH1B2	ID_13251	1
SYNDIG1L	ID_74123	1
SYNDIG1L	ID_74125	1
SYNDIG1L	ID_74122	1
SYNDIG1L	ID_74124	1
controlguide159	ID_76600	1
CA2	ID_2097	1
CA2	ID_2099	1
CA2	ID_2100	1
CA2	ID_2098	1
MAP1B	ID_11108	1
MAP1B	ID_11107	1
MAP1B	ID_11105	1
MAP1B	ID_11106	1
CDCA4	ID_41400	1
CDCA4	ID_41399	1
CDCA4	ID_41402	1
CDCA4	ID_41401	1
CLMP	ID_50064	1
CLMP	ID_50066	1
CLMP	ID_50065	1
CLMP	ID_50063	1
MEX3D	ID_72095	1
MEX3D	ID_72094	1
MEX3D	ID_72093	1
MEX3D	ID_72096	1
ERCC6L2	ID_70547	1
ERCC6L2	ID_70545	1
ERCC6L2	ID_70546	1
ERCC6L2	ID_70548	1
C1QTNF9B	ID_70899	1
C1QTNF9B	ID_70897	1
C1QTNF9B	ID_70898	1
C1QTNF9B	ID_70900	1
MEGF10	ID_53677	1
MEGF10	ID_53676	1
MEGF10	ID_53678	1
MEGF10	ID_53675	1
TSPAN32	ID_26925	1
TSPAN32	ID_26926	1
TSPAN32	ID_26928	1
TSPAN32	ID_26927	1
RANBP3L	ID_64983	1
RANBP3L	ID_64984	1
RANBP3L	ID_64981	1
RANBP3L	ID_64982	1
DLG2	ID_4806	1
DLG2	ID_4808	1
DLG2	ID_4807	1
DLG2	ID_4805	1
NCOA3	ID_21398	1
NCOA3	ID_21397	1
NCOA3	ID_21400	1
NCOA3	ID_21399	1
ZMYM6	ID_24176	1
ZMYM6	ID_24174	1
ZMYM6	ID_24175	1
ZMYM6	ID_24173	1
HDAC9	ID_25786	1
HDAC9	ID_25787	1
HDAC9	ID_25788	1
HDAC9	ID_25785	1
ABAT	ID_40	1
ABAT	ID_38	1
ABAT	ID_37	1
ABAT	ID_39	1
HRASLS2	ID_41207	1
HRASLS2	ID_41209	1
HRASLS2	ID_41210	1
HRASLS2	ID_41208	1
GPR149	ID_69628	1
GPR149	ID_69626	1
GPR149	ID_69627	1
GPR149	ID_69625	1
METTL20	ID_66385	1
METTL20	ID_66386	1
METTL20	ID_66388	1
METTL20	ID_66387	1
PNRC2	ID_42855	1
PNRC2	ID_42856	1
PNRC2	ID_42857	1
PNRC2	ID_42858	1
BRD3	ID_21177	1
BRD3	ID_21178	1
BRD3	ID_21180	1
BRD3	ID_21179	1
MFSD2A	ID_54353	1
MFSD2A	ID_54351	1
MFSD2A	ID_54354	1
MFSD2A	ID_54352	1
PSMD14	ID_27379	1
PSMD14	ID_27377	1
PSMD14	ID_27380	1
PSMD14	ID_27378	1
SGK2	ID_27038	1
SGK2	ID_27037	1
SGK2	ID_27040	1
SGK2	ID_27039	1
RNF17	ID_44083	1
RNF17	ID_44085	1
RNF17	ID_44086	1
RNF17	ID_44084	1
IRG1	ID_75060	1
IRG1	ID_75061	1
IRG1	ID_75062	1
IRG1	ID_75063	1
SHPRH	ID_66890	1
SHPRH	ID_66892	1
SHPRH	ID_66889	1
SHPRH	ID_66891	1
NTRK3	ID_12900	1
NTRK3	ID_12897	1
NTRK3	ID_12899	1
NTRK3	ID_12898	1
CERS5	ID_55707	1
CERS5	ID_55709	1
CERS5	ID_55710	1
CERS5	ID_55708	1
CRISP1	ID_480	1
CRISP1	ID_478	1
CRISP1	ID_477	1
CRISP1	ID_479	1
SLC28A3	ID_47309	1
SLC28A3	ID_47308	1
SLC28A3	ID_47310	1
SLC28A3	ID_47307	1
DUSP18	ID_62304	1
DUSP18	ID_62301	1
DUSP18	ID_62303	1
DUSP18	ID_62302	1
ACSM4	ID_69317	1
ACSM4	ID_69318	1
ACSM4	ID_69319	1
ACSM4	ID_69320	1
LRP2BP	ID_43438	1
LRP2BP	ID_43436	1
LRP2BP	ID_43437	1
LRP2BP	ID_43435	1
ATP5I	ID_1443	1
ATP5I	ID_1444	1
ATP5I	ID_1442	1
ATP5I	ID_1441	1
ABRACL	ID_46678	1
ABRACL	ID_46676	1
ABRACL	ID_46675	1
ABRACL	ID_46677	1
LRCH3	ID_54288	1
LRCH3	ID_54289	1
LRCH3	ID_54287	1
LRCH3	ID_54290	1
S100A7L2	ID_74057	1
S100A7L2	ID_74056	1
S100A7L2	ID_74055	1
S100A7L2	ID_74054	1
SLC16A2	ID_17650	1
SLC16A2	ID_17651	1
SLC16A2	ID_17649	1
SLC16A2	ID_17652	1
ARHGAP22	ID_46616	1
ARHGAP22	ID_46617	1
ARHGAP22	ID_46615	1
ARHGAP22	ID_46618	1
PI3	ID_13890	1
PI3	ID_13891	1
PI3	ID_13892	1
PI3	ID_13889	1
controlguide256	ID_76697	1
OR4A47	ID_72597	1
OR4A47	ID_72600	1
OR4A47	ID_72599	1
OR4A47	ID_72598	1
ZNF420	ID_61900	1
ZNF420	ID_61899	1
ZNF420	ID_61898	1
ZNF420	ID_61897	1
FZD8	ID_21605	1
FZD8	ID_21608	1
FZD8	ID_21607	1
FZD8	ID_21606	1
CELF2	ID_28831	1
CELF2	ID_28834	1
CELF2	ID_28832	1
CELF2	ID_28833	1
FAIM3	ID_24206	1
FAIM3	ID_24208	1
FAIM3	ID_24207	1
FAIM3	ID_24205	1
controlguide116	ID_76557	1
CCKAR	ID_2468	1
CCKAR	ID_2465	1
CCKAR	ID_2466	1
CCKAR	ID_2467	1
KIR3DL1	ID_10196	1
KIR3DL1	ID_10194	1
KIR3DL1	ID_10193	1
KIR3DL1	ID_10195	1
MYB	ID_11966	1
MYB	ID_11968	1
MYB	ID_11965	1
MYB	ID_11967	1
ABCG1	ID_25384	1
ABCG1	ID_25381	1
ABCG1	ID_25382	1
ABCG1	ID_25383	1
PPP1R16A	ID_54687	1
PPP1R16A	ID_54690	1
PPP1R16A	ID_54688	1
PPP1R16A	ID_54689	1
P2RY4	ID_13201	1
P2RY4	ID_13204	1
P2RY4	ID_13203	1
P2RY4	ID_13202	1
SKOR1	ID_71818	1
SKOR1	ID_71820	1
SKOR1	ID_71817	1
SKOR1	ID_71819	1
GCOM1	ID_61473	1
GCOM1	ID_61474	1
GCOM1	ID_61476	1
GCOM1	ID_61475	1
MACF1	ID_32957	1
MACF1	ID_32955	1
MACF1	ID_32956	1
MACF1	ID_32958	1
ATP13A5	ID_69655	1
ATP13A5	ID_69653	1
ATP13A5	ID_69654	1
ATP13A5	ID_69656	1
DPY19L2	ID_67355	1
DPY19L2	ID_67356	1
DPY19L2	ID_67353	1
DPY19L2	ID_67354	1
ZNF714	ID_61975	1
ZNF714	ID_61973	1
ZNF714	ID_61976	1
ZNF714	ID_61974	1
HUS1B	ID_60360	1
HUS1B	ID_60357	1
HUS1B	ID_60358	1
HUS1B	ID_60359	1
NRXN1	ID_24663	1
NRXN1	ID_24661	1
NRXN1	ID_24664	1
NRXN1	ID_24662	1
C2orf72	ID_66915	1
C2orf72	ID_66913	1
C2orf72	ID_66914	1
C2orf72	ID_66916	1
DPCR1	ID_60368	1
DPCR1	ID_60366	1
DPCR1	ID_60367	1
DPCR1	ID_60365	1
LEMD1	ID_56486	1
LEMD1	ID_56485	1
LEMD1	ID_56488	1
LEMD1	ID_56487	1
BRINP2	ID_46391	1
BRINP2	ID_46394	1
BRINP2	ID_46392	1
BRINP2	ID_46393	1
IL22	ID_37265	1
IL22	ID_37266	1
IL22	ID_37264	1
IL22	ID_37263	1
CLEC6A	ID_56614	1
CLEC6A	ID_56613	1
CLEC6A	ID_56615	1
CLEC6A	ID_56616	1
OR10G2	ID_35155	1
OR10G2	ID_35158	1
OR10G2	ID_35156	1
OR10G2	ID_35157	1
GALNT1	ID_6845	1
GALNT1	ID_6847	1
GALNT1	ID_6848	1
GALNT1	ID_6846	1
TSEN54	ID_67571	1
TSEN54	ID_67569	1
TSEN54	ID_67572	1
TSEN54	ID_67570	1
FBXL7	ID_32032	1
FBXL7	ID_32031	1
FBXL7	ID_32033	1
FBXL7	ID_32034	1
MORF4L2	ID_25457	1
MORF4L2	ID_25458	1
MORF4L2	ID_25459	1
MORF4L2	ID_25460	1
ARHGAP42	ID_61229	1
ARHGAP42	ID_61230	1
ARHGAP42	ID_61232	1
ARHGAP42	ID_61231	1
OSM	ID_13132	1
OSM	ID_13129	1
OSM	ID_13130	1
OSM	ID_13131	1
PAIP2B	ID_72319	1
PAIP2B	ID_72320	1
PAIP2B	ID_72317	1
PAIP2B	ID_72318	1
TNFRSF21	ID_35852	1
TNFRSF21	ID_35853	1
TNFRSF21	ID_35851	1
TNFRSF21	ID_35854	1
HS1BP3	ID_47654	1
HS1BP3	ID_47652	1
HS1BP3	ID_47653	1
HS1BP3	ID_47651	1
CUL1	ID_21985	1
CUL1	ID_21987	1
CUL1	ID_21986	1
CUL1	ID_21988	1
PPARGC1A	ID_29448	1
PPARGC1A	ID_29449	1
PPARGC1A	ID_29447	1
PPARGC1A	ID_29450	1
FSBP	ID_76227	1
FSBP	ID_76226	1
FSBP	ID_76229	1
FSBP	ID_76228	1
SHF	ID_55515	1
SHF	ID_55517	1
SHF	ID_55518	1
SHF	ID_55516	1
UBP1	ID_19895	1
UBP1	ID_19894	1
UBP1	ID_19896	1
UBP1	ID_19893	1
C16orf78	ID_58682	1
C16orf78	ID_58681	1
C16orf78	ID_58684	1
C16orf78	ID_58683	1
RLIM	ID_37916	1
RLIM	ID_37917	1
RLIM	ID_37915	1
RLIM	ID_37918	1
CCDC24	ID_62184	1
CCDC24	ID_62182	1
CCDC24	ID_62183	1
CCDC24	ID_62181	1
OR2T6	ID_66518	1
OR2T6	ID_66517	1
OR2T6	ID_66519	1
OR2T6	ID_66520	1
NUAK1	ID_26328	1
NUAK1	ID_26326	1
NUAK1	ID_26325	1
NUAK1	ID_26327	1
GORAB	ID_56218	1
GORAB	ID_56217	1
GORAB	ID_56219	1
GORAB	ID_56220	1
ZIC3	ID_20450	1
ZIC3	ID_20451	1
ZIC3	ID_20449	1
ZIC3	ID_20452	1
TIMM8A	ID_4722	1
TIMM8A	ID_4724	1
TIMM8A	ID_4721	1
TIMM8A	ID_4723	1
ACCS	ID_54017	1
ACCS	ID_54015	1
ACCS	ID_54018	1
ACCS	ID_54016	1
SRP72	ID_18217	1
SRP72	ID_18220	1
SRP72	ID_18218	1
SRP72	ID_18219	1
RNF122	ID_50131	1
RNF122	ID_50132	1
RNF122	ID_50134	1
RNF122	ID_50133	1
controlguide777	ID_77218	1
GALNTL6	ID_73230	1
GALNTL6	ID_73229	1
GALNTL6	ID_73232	1
GALNTL6	ID_73231	1
NINJ1	ID_12613	1
NINJ1	ID_12616	1
NINJ1	ID_12615	1
NINJ1	ID_12614	1
CLEC3B	ID_19353	1
CLEC3B	ID_19355	1
CLEC3B	ID_19356	1
CLEC3B	ID_19354	1
SLC5A2	ID_17497	1
SLC5A2	ID_17500	1
SLC5A2	ID_17499	1
SLC5A2	ID_17498	1
NBEAL2	ID_32119	1
NBEAL2	ID_32121	1
NBEAL2	ID_32122	1
NBEAL2	ID_32120	1
CCDC73	ID_73393	1
CCDC73	ID_73395	1
CCDC73	ID_73396	1
CCDC73	ID_73394	1
SPON1	ID_28014	1
SPON1	ID_28015	1
SPON1	ID_28013	1
SPON1	ID_28016	1
SLC8A1	ID_17579	1
SLC8A1	ID_17578	1
SLC8A1	ID_17577	1
SLC8A1	ID_17580	1
SOX9	ID_17991	1
SOX9	ID_17992	1
SOX9	ID_17989	1
SOX9	ID_17990	1
C17orf64	ID_58810	1
C17orf64	ID_58811	1
C17orf64	ID_58812	1
C17orf64	ID_58809	1
C1orf123	ID_41236	1
C1orf123	ID_41238	1
C1orf123	ID_41235	1
C1orf123	ID_41237	1
controlguide23	ID_76464	1
C10orf12	ID_34661	1
C10orf12	ID_34659	1
C10orf12	ID_34662	1
C10orf12	ID_34660	1
ALS2CR12	ID_59825	1
ALS2CR12	ID_59827	1
ALS2CR12	ID_59828	1
ALS2CR12	ID_59826	1
SRRD	ID_72539	1
SRRD	ID_72538	1
SRRD	ID_72540	1
SRRD	ID_72537	1
KMT2B	ID_25871	1
KMT2B	ID_25869	1
KMT2B	ID_25870	1
KMT2B	ID_25872	1
UBE2D4	ID_39158	1
UBE2D4	ID_39156	1
UBE2D4	ID_39157	1
UBE2D4	ID_39155	1
ZNF417	ID_61826	1
ZNF417	ID_61827	1
ZNF417	ID_61828	1
ZNF417	ID_61825	1
EFHC2	ID_51012	1
EFHC2	ID_51011	1
EFHC2	ID_51014	1
EFHC2	ID_51013	1
NAPB	ID_47116	1
NAPB	ID_47115	1
NAPB	ID_47118	1
NAPB	ID_47117	1
WDR41	ID_42101	1
WDR41	ID_42099	1
WDR41	ID_42102	1
WDR41	ID_42100	1
TMBIM6	ID_18971	1
TMBIM6	ID_18972	1
TMBIM6	ID_18969	1
TMBIM6	ID_18970	1
YTHDF1	ID_40986	1
YTHDF1	ID_40985	1
YTHDF1	ID_40984	1
YTHDF1	ID_40983	1
SLC5A6	ID_23298	1
SLC5A6	ID_23297	1
SLC5A6	ID_23299	1
SLC5A6	ID_23300	1
HIST1H1T	ID_8101	1
HIST1H1T	ID_8102	1
HIST1H1T	ID_8103	1
HIST1H1T	ID_8104	1
PRPF40B	ID_33661	1
PRPF40B	ID_33662	1
PRPF40B	ID_33660	1
PRPF40B	ID_33659	1
VAMP8	ID_22642	1
VAMP8	ID_22644	1
VAMP8	ID_22641	1
VAMP8	ID_22643	1
EIF5AL1	ID_61156	1
EIF5AL1	ID_61153	1
EIF5AL1	ID_61154	1
EIF5AL1	ID_61155	1
ZNF212	ID_21153	1
ZNF212	ID_21154	1
ZNF212	ID_21155	1
ZNF212	ID_21156	1
METTL18	ID_56215	1
METTL18	ID_56213	1
METTL18	ID_56214	1
METTL18	ID_56216	1
CPEB2	ID_60104	1
CPEB2	ID_60102	1
CPEB2	ID_60101	1
CPEB2	ID_60103	1
GOLGA6L10	ID_74167	1
GOLGA6L10	ID_74168	1
GOLGA6L10	ID_74166	1
GOLGA6L10	ID_74169	1
EGR4	ID_5406	1
EGR4	ID_5407	1
EGR4	ID_5405	1
EGR4	ID_5408	1
FRAS1	ID_50775	1
FRAS1	ID_50778	1
FRAS1	ID_50776	1
FRAS1	ID_50777	1
FBLN7	ID_59734	1
FBLN7	ID_59733	1
FBLN7	ID_59736	1
FBLN7	ID_59735	1
ARFGAP2	ID_53550	1
ARFGAP2	ID_53547	1
ARFGAP2	ID_53548	1
ARFGAP2	ID_53549	1
DENND2C	ID_63676	1
DENND2C	ID_63673	1
DENND2C	ID_63674	1
DENND2C	ID_63675	1
CD300E	ID_69400	1
CD300E	ID_69399	1
CD300E	ID_69397	1
CD300E	ID_69398	1
PLCB4	ID_14118	1
PLCB4	ID_14120	1
PLCB4	ID_14117	1
PLCB4	ID_14119	1
OR8D1	ID_67230	1
OR8D1	ID_67229	1
OR8D1	ID_67231	1
OR8D1	ID_67232	1
MYOM1	ID_22834	1
MYOM1	ID_22835	1
MYOM1	ID_22833	1
MYOM1	ID_22836	1
POTEB3	ID_76423	1
POTEB3	ID_76425	1
POTEB3	ID_76424	1
POTEB3	ID_76422	1
HIST2H2AA3	ID_21648	1
HIST2H2AA3	ID_21645	1
HIST2H2AA3	ID_21646	1
HIST2H2AA3	ID_21647	1
controlguide44	ID_76485	1
PM20D1	ID_62077	1
PM20D1	ID_62078	1
PM20D1	ID_62079	1
PM20D1	ID_62080	1
ZBTB2	ID_46048	1
ZBTB2	ID_46047	1
ZBTB2	ID_46050	1
ZBTB2	ID_46049	1
SLC47A1	ID_42057	1
SLC47A1	ID_42055	1
SLC47A1	ID_42058	1
SLC47A1	ID_42056	1
VPS35	ID_43196	1
VPS35	ID_43195	1
VPS35	ID_43197	1
VPS35	ID_43198	1
FAM50B	ID_34819	1
FAM50B	ID_34820	1
FAM50B	ID_34822	1
FAM50B	ID_34821	1
AEN	ID_48045	1
AEN	ID_48043	1
AEN	ID_48044	1
AEN	ID_48046	1
UBE2QL1	ID_60209	1
UBE2QL1	ID_60211	1
UBE2QL1	ID_60212	1
UBE2QL1	ID_60210	1
DPPA4	ID_41946	1
DPPA4	ID_41943	1
DPPA4	ID_41944	1
DPPA4	ID_41945	1
CCR10	ID_7493	1
CCR10	ID_7494	1
CCR10	ID_7496	1
CCR10	ID_7495	1
ABCB4	ID_13838	1
ABCB4	ID_13837	1
ABCB4	ID_13840	1
ABCB4	ID_13839	1
GUF1	ID_46951	1
GUF1	ID_46953	1
GUF1	ID_46952	1
GUF1	ID_46954	1
SSTR4	ID_18294	1
SSTR4	ID_18296	1
SSTR4	ID_18293	1
SSTR4	ID_18295	1
LRG1	ID_57842	1
LRG1	ID_57844	1
LRG1	ID_57843	1
LRG1	ID_57841	1
COL5A1	ID_3586	1
COL5A1	ID_3587	1
COL5A1	ID_3585	1
COL5A1	ID_3588	1
SOWAHD	ID_69824	1
SOWAHD	ID_69823	1
SOWAHD	ID_69822	1
SOWAHD	ID_69821	1
TMEM168	ID_47747	1
TMEM168	ID_47748	1
TMEM168	ID_47749	1
TMEM168	ID_47750	1
FXYD7	ID_39620	1
FXYD7	ID_39621	1
FXYD7	ID_39622	1
FXYD7	ID_39619	1
DEFB106A	ID_66124	1
DEFB106A	ID_66121	1
DEFB106A	ID_66123	1
DEFB106A	ID_66122	1
WDFY2	ID_57577	1
WDFY2	ID_57578	1
WDFY2	ID_57579	1
WDFY2	ID_57580	1
SLC25A30	ID_66308	1
SLC25A30	ID_66305	1
SLC25A30	ID_66307	1
SLC25A30	ID_66306	1
ELAVL1	ID_5491	1
ELAVL1	ID_5492	1
ELAVL1	ID_5489	1
ELAVL1	ID_5490	1
VEGFC	ID_20139	1
VEGFC	ID_20138	1
VEGFC	ID_20140	1
VEGFC	ID_20137	1
ASTN2	ID_32214	1
ASTN2	ID_32211	1
ASTN2	ID_32213	1
ASTN2	ID_32212	1
PDLIM5	ID_28661	1
PDLIM5	ID_28664	1
PDLIM5	ID_28662	1
PDLIM5	ID_28663	1
CDH12	ID_2873	1
CDH12	ID_2874	1
CDH12	ID_2876	1
CDH12	ID_2875	1
STMN3	ID_37437	1
STMN3	ID_37435	1
STMN3	ID_37436	1
STMN3	ID_37438	1
PGM2	ID_42166	1
PGM2	ID_42165	1
PGM2	ID_42163	1
PGM2	ID_42164	1
REEP3	ID_65657	1
REEP3	ID_65660	1
REEP3	ID_65659	1
REEP3	ID_65658	1
DPY19L3	ID_61925	1
DPY19L3	ID_61926	1
DPY19L3	ID_61928	1
DPY19L3	ID_61927	1
HS3ST4	ID_26548	1
HS3ST4	ID_26546	1
HS3ST4	ID_26547	1
HS3ST4	ID_26545	1
SUCO	ID_38744	1
SUCO	ID_38745	1
SUCO	ID_38743	1
SUCO	ID_38746	1
FRMD7	ID_55333	1
FRMD7	ID_55331	1
FRMD7	ID_55332	1
FRMD7	ID_55334	1
OLAH	ID_42259	1
OLAH	ID_42261	1
OLAH	ID_42260	1
OLAH	ID_42262	1
AGMO	ID_72062	1
AGMO	ID_72061	1
AGMO	ID_72064	1
AGMO	ID_72063	1
LPP	ID_10776	1
LPP	ID_10774	1
LPP	ID_10773	1
LPP	ID_10775	1
C9orf170	ID_72463	1
C9orf170	ID_72461	1
C9orf170	ID_72462	1
C9orf170	ID_72464	1
TBX18	ID_23852	1
TBX18	ID_23851	1
TBX18	ID_23849	1
TBX18	ID_23850	1
OR51B2	ID_49172	1
OR51B2	ID_49173	1
OR51B2	ID_49171	1
OR51B2	ID_49174	1
ZFP69	ID_68989	1
ZFP69	ID_68991	1
ZFP69	ID_68992	1
ZFP69	ID_68990	1
VSIG4	ID_30767	1
VSIG4	ID_30768	1
VSIG4	ID_30769	1
VSIG4	ID_30770	1
VGF	ID_20141	1
VGF	ID_20142	1
VGF	ID_20143	1
VGF	ID_20144	1
HES2	ID_40345	1
HES2	ID_40344	1
HES2	ID_40343	1
HES2	ID_40346	1
SKA3	ID_65708	1
SKA3	ID_65707	1
SKA3	ID_65705	1
SKA3	ID_65706	1
KLHDC8B	ID_64803	1
KLHDC8B	ID_64804	1
KLHDC8B	ID_64802	1
KLHDC8B	ID_64801	1
controlguide577	ID_77018	1
AK1	ID_558	1
AK1	ID_557	1
AK1	ID_560	1
AK1	ID_559	1
STAC2	ID_69420	1
STAC2	ID_69419	1
STAC2	ID_69418	1
STAC2	ID_69417	1
APH1A	ID_37827	1
APH1A	ID_37830	1
APH1A	ID_37828	1
APH1A	ID_37829	1
CCNDBP1	ID_33222	1
CCNDBP1	ID_33221	1
CCNDBP1	ID_33219	1
CCNDBP1	ID_33220	1
DCDC5	ID_75908	1
DCDC5	ID_75907	1
DCDC5	ID_75906	1
DCDC5	ID_75909	1
SNAI2	ID_17733	1
SNAI2	ID_17736	1
SNAI2	ID_17735	1
SNAI2	ID_17734	1
FRG2C	ID_75703	1
FRG2C	ID_75702	1
FRG2C	ID_75700	1
FRG2C	ID_75701	1
ERICH3	ID_59317	1
ERICH3	ID_59320	1
ERICH3	ID_59319	1
ERICH3	ID_59318	1
SH2D3A	ID_26814	1
SH2D3A	ID_26813	1
SH2D3A	ID_26816	1
SH2D3A	ID_26815	1
MNT	ID_11663	1
MNT	ID_11661	1
MNT	ID_11662	1
MNT	ID_11664	1
CTNNB1	ID_4213	1
CTNNB1	ID_4216	1
CTNNB1	ID_4215	1
CTNNB1	ID_4214	1
CYP1B1	ID_4343	1
CYP1B1	ID_4341	1
CYP1B1	ID_4342	1
CYP1B1	ID_4344	1
NCEH1	ID_45815	1
NCEH1	ID_45817	1
NCEH1	ID_45816	1
NCEH1	ID_45818	1
SBF1	ID_16832	1
SBF1	ID_16829	1
SBF1	ID_16830	1
SBF1	ID_16831	1
GPX6	ID_66886	1
GPX6	ID_66887	1
GPX6	ID_66885	1
GPX6	ID_66888	1
GPR4	ID_7502	1
GPR4	ID_7504	1
GPR4	ID_7501	1
GPR4	ID_7503	1
CYB561D1	ID_67938	1
CYB561D1	ID_67937	1
CYB561D1	ID_67939	1
CYB561D1	ID_67940	1
GAB1	ID_6721	1
GAB1	ID_6724	1
GAB1	ID_6722	1
GAB1	ID_6723	1
BAZ2A	ID_30376	1
BAZ2A	ID_30377	1
BAZ2A	ID_30375	1
BAZ2A	ID_30378	1
MINOS1-NBL1	ID_76148	1
MINOS1-NBL1	ID_76146	1
MINOS1-NBL1	ID_76147	1
MINOS1-NBL1	ID_76149	1
SLC43A1	ID_22115	1
SLC43A1	ID_22116	1
SLC43A1	ID_22114	1
SLC43A1	ID_22113	1
CENPJ	ID_43527	1
CENPJ	ID_43528	1
CENPJ	ID_43529	1
CENPJ	ID_43530	1
SNX21	ID_55347	1
SNX21	ID_55348	1
SNX21	ID_55349	1
SNX21	ID_55350	1
RPL26L1	ID_37873	1
RPL26L1	ID_37871	1
RPL26L1	ID_37872	1
RPL26L1	ID_37874	1
DDX50	ID_48705	1
DDX50	ID_48704	1
DDX50	ID_48703	1
DDX50	ID_48706	1
ARMC5	ID_49974	1
ARMC5	ID_49972	1
ARMC5	ID_49973	1
ARMC5	ID_49971	1
FAM168A	ID_32062	1
FAM168A	ID_32059	1
FAM168A	ID_32060	1
FAM168A	ID_32061	1
EYA1	ID_5919	1
EYA1	ID_5918	1
