SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
s3c(SCc1nc(nc(n1)N)Nc2c(cccc2)C)nnc3Nc4c(cccc4)C,ZINC12634581,OK,436.57000000000016,4.701640000000001,3,10,114.53,7.0
O=C(N3C[C@H](Cc2ncnc(Nc1nc(ccc1)C)c2)CCC3)CC,ZINC72383841,OK,339.4430000000002,3.114720000000002,1,5,71.01,5.0
O(c3ccc(c1nc(nnc1)N[C@H](c2ccc(cc2)C)CC)cc3)C,ZINC14960701,OK,334.4230000000002,4.418820000000004,1,5,59.93000000000001,6.0
O=C(N3C[C@H](Cc2ncnc(Nc1nc(ccc1)C)c2)CCC3)C,ZINC72383536,OK,325.41600000000017,2.7246200000000007,1,5,71.01,4.0
Clc3ccc(NC(=S)C(=O)Nc2cc(Oc1ccc(OCC)cc1)cc(N(=O)O)c2)cc3,ZINC20176905,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c3ccc(c1nc(nnc1)NCc2cn(nc2)CC)cc3)C,ZINC14962834,OK,310.36100000000005,2.3757,1,7,77.75000000000001,6.0
Brc4cc(NC(=O)c2c(oc1c(cc(N(=O)O)cc1)c2)=N/c3ccc(OC)cc3)ccc4,ZINC09553711,INVALID,-999.0,-999.0,-999,-999,-999.0,
o2c(=N/c1ccc(OC)cc1)c(cc3c2ccc(N(=O)O)c3)C(=O)Nc4cc(ccc4)C,ZINC09553944,INVALID,-999.0,-999.0,-999,-999,-999.0,
s4c3nnc(SCc1nc(nc(n1)N)Nc2c(cccc2)C)n3c5c4cccc5,ZINC02651463,OK,420.5270000000001,4.055520000000001,2,10,106.91,5.0
O(c1c(OC)ccc(c1)[C@H]4n2ncnc2N[C@@H](c3ccc(cc3)C(C)C)C4)C,ZINC44859712,OK,378.47600000000017,4.565000000000004,1,6,61.2,5.0
o1c(nnc1c2c(OC)cc(OC)cc2)NC(=O)c3n(ncc3)C,ZINC13655460,OK,329.31600000000003,1.7395999999999998,1,8,104.30000000000003,5.0
s3c(SCc1nc(nc(n1)N)Nc2ccccc2)nnc3NC,ZINC07103418,OK,346.4450000000001,2.3828999999999994,3,10,114.53,6.0
s3c(SCc1nc(nc(n1)N)Nc2ccccc2)nnc3N,ZINC07370901,OK,332.4180000000001,1.9233999999999993,3,10,128.52,5.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(SCC)cc2)cc3)CC,ZINC36693992,OK,431.53900000000016,3.823400000000003,1,7,102.16,8.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(SC)cc2)cc3)CC,ZINC36693990,OK,417.5120000000001,3.4333000000000027,1,7,102.16,7.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(SCC)cc2)cc3)C,ZINC36693647,OK,417.5120000000001,3.433300000000002,1,7,102.16,7.0
FC(F)(F)Oc4ccc(n3nc(Nc1cc2c(cc1)CCC2)c(n3)C(=O)C)cc4,ZINC20446784,OK,402.37600000000026,4.600800000000003,1,6,69.03999999999999,5.0
FC(F)(F)Oc4ccc(n3nc(Nc1cc2c(cc1)CCC2)c(n3)C(=O)C)cc4,ZINC20446784,OK,402.37600000000026,4.600800000000003,1,6,69.03999999999999,5.0
s1c(nc(c1C(=O)OCc2nc(nc(n2)N)Nc3c(cccc3)C)C)C,ZINC06650565,OK,370.4380000000001,2.936160000000001,2,9,115.91,5.0
s1c(ccc1C)C(=O)C3[C@H](n2ncnc2NC=3C(F)(F)F)c4cc(N(=O)O)ccc4,ZINC02732253,INVALID,-999.0,-999.0,-999,-999,-999.0,
O=c1n(c2nc(nc(c2[nH]1)C(=O)N)c3c(O)c(OC)ccc3)c4c(OC)cc(OC)cc4,ZINC09739301,OK,437.4120000000002,1.6060999999999994,3,9,154.57999999999998,6.0
s3c(SCc1nc(nc(n1)N)Nc2ccccc2)nnc3NC4CCCCC4,ZINC20044481,OK,414.5640000000003,4.0858000000000025,3,10,114.53,7.0
s3c(SCc1nc(nc(n1)N)Nc2ccccc2)nnc3NCCC,ZINC06994484,OK,374.4990000000002,3.163100000000001,3,10,114.53,8.0
O(c1ccc(cc1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)CC)C4)N)C,ZINC00526836,OK,349.43800000000016,3.5776000000000012,2,6,77.99,4.0
O(c1ccc(cc1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)C)C4)N)C,ZINC13127563,OK,335.4110000000001,3.323620000000001,2,6,77.99,3.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(c(OC)cc2)C)cc3)CC,ZINC36694016,OK,415.4710000000002,3.0284200000000014,1,7,111.39,7.0
O(c3ccc(c2nc(ncc2c1[nH]ccn1)NCC=C)cc3)C,ZINC12221394,OK,307.35700000000014,3.140200000000001,2,5,75.72,6.0
Clc4ccc(OCC(=O)n1nc(nc1NCc2ccc(OC)cc2)c3ccc(OC)cc3)cc4,ZINC10076669,OK,478.9360000000002,4.947000000000004,1,8,87.50000000000001,9.0
Clc4ccc(OCC(=O)n1nc(nc1NCc2ccc(OC)cc2)c3ccc(OC)cc3)cc4,ZINC10076669,OK,478.9360000000002,4.947000000000004,1,8,87.50000000000001,9.0
Clc1nc(nc(n1)NCCCOC)NCCCOC,ZINC01842854,OK,289.76700000000005,1.4217999999999997,2,7,81.19000000000001,10.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCn3cncc3,ZINC78790418,OK,350.38600000000014,1.6063799999999997,2,7,113.45,7.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCn3cncc3,ZINC78790418,OK,350.38600000000014,1.6063799999999997,2,7,113.45,7.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCOC(C)C,ZINC78790032,OK,342.4030000000002,2.1346799999999995,2,6,104.86,8.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCCC#N,ZINC78791619,OK,323.3600000000002,2.01346,2,6,119.41999999999999,7.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCO,ZINC78791496,OK,300.3220000000001,0.7019799999999996,3,6,115.86,6.0
O(c4c(OC)cc(c1nc(nnc1)NCC[C@H]3[C@H]2C=C[C@H](C2)C3)cc4OC)C,ZINC19742662,OK,382.4640000000002,3.5786000000000024,1,7,78.39,8.0
S([C@H]3C[C@@H](NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)CCC3)C,ZINC78790522,OK,370.4820000000002,2.993780000000001,2,6,95.63,5.0
S([C@@H]3C[C@H](NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)CCC3)C,ZINC78790530,OK,370.4820000000002,2.993780000000001,2,6,95.63,5.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N[C@@H](CC(OC)(C)C)C,ZINC78791222,OK,356.43000000000023,2.523180000000001,2,6,104.86,7.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N[C@@H]3[C@@H](CO)CCCC3,ZINC78790767,OK,354.41400000000027,1.8706799999999995,3,6,115.86,5.0
O(c4ccc(Nc1nc(nc(n1)Nc2cc(ccc2)C)Nc3cc(ccc3)C)cc4)C,ZINC35860443,OK,412.4970000000002,5.727840000000003,3,7,83.99,7.0
O(c3c(cc(c1nc(ncc1)NCCc2nc[nH]c2)cc3)C(=O)O)CC,ZINC72426677,OK,353.3820000000002,2.6182000000000007,3,6,113.02,8.0
O(c3c(OC)ccc(c1c2n(nc1CCC)c(N)c(nn2)C(=O)OCC)c3)C,ZINC20636082,OK,385.42400000000015,2.5199000000000007,1,9,113.86,7.0
Brc1ccc(cc1)[C@H]4Nc2n(ncn2)[C@H](c3c(OC)c(OC)c(OC)cc3)C4,ZINC02914247,Filter9_metal > 0,445.3170000000003,4.2127000000000026,1,7,70.43,5.0
Brc1cc(ccc1)[C@H]4Nc2n(ncn2)[C@H](c3c(OC)c(OC)c(OC)cc3)C4,ZINC02914270,Filter9_metal > 0,445.31700000000035,4.2127000000000026,1,7,70.43,5.0
Clc1ccc(cc1)[C@H]4Nc2n(ncn2)[C@H](c3c(OC)c(OC)c(OC)cc3)C4,ZINC02914158,OK,400.8660000000002,4.103600000000002,1,7,70.43,5.0
O=c1n(c(=O)c2n(cnc2n1C)Cc3nc(nc(n3)N)Nc4ccc(cc4)C)C,ZINC08709916,Filter82_pyridinium > 0,393.4110000000001,0.30122000000000027,2,11,138.54,4.0
O=c1n(c(=O)c2n(cnc2n1C)Cc3nc(nc(n3)N)Nc4ccc(cc4)C)C,ZINC08709916,Filter82_pyridinium > 0,393.4110000000001,0.30122000000000027,2,11,138.54,4.0
O(c2ccc(c1nc(nc(c1)C)NCCC)cc2)CCC,ZINC94729056,OK,285.3910000000001,4.062720000000003,1,4,47.040000000000006,7.0
O(c3ccc(c1c2n(nc1CCC)c(N)c(nn2)C(=O)OCC)cc3)C,ZINC20636079,OK,355.39800000000014,2.5113000000000003,1,8,104.63000000000001,6.0
S(c2nn(c1nc(nc(n1)NCC)NCCCC)cn2)CC(=O)N,ZINC25495961,OK,351.4400000000001,0.6734999999999997,3,10,136.53,10.0
s3c(SCc1nc(nc(n1)N)Nc2c(OC)cccc2)nnc3N,ZINC02419736,OK,362.4440000000001,1.9319999999999995,3,11,137.75,6.0
S(=O)(=O)(N)c4ccc(\N=c/2oc1c(cc(N(=O)O)cc1)cc/2C(=O)Nc3ccccc3)cc4,ZINC59170386,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c1ccc(cc1)CCC(=O)N4C[C@H](c2nc(ncc2)Nc3ncc(cc3)C)CCC4)C,ZINC72377875,OK,431.54000000000025,4.271020000000004,1,6,80.24,7.0
O(c1ccc(cc1)CCC(=O)N4C[C@H](c2nc(ncc2)Nc3ncc(cc3)C)CCC4)C,ZINC72377875,OK,431.54000000000025,4.271020000000004,1,6,80.24,7.0
Fc1ccc(cc1)CCC(=O)N4C[C@H](c2nc(ncc2)Nc3ncc(cc3)C)CCC4,ZINC72378095,OK,419.5040000000002,4.401520000000003,1,5,71.01,6.0
Fc1ccc(cc1)CCC(=O)N4C[C@H](c2nc(ncc2)Nc3ncc(cc3)C)CCC4,ZINC72378095,OK,419.5040000000002,4.401520000000003,1,5,71.01,6.0
s1c4n(nc1c3cc(NC(=O)COc2c(cccc2)C)c(OC)cc3)c(nn4)C,ZINC14291361,OK,409.4710000000001,3.4957400000000014,1,8,90.64,6.0
n3(c4c(c(c1nc(ncc1)Nc2ccccc2)c3)cccc4)CC#N,ZINC40383763,OK,325.3750000000001,4.3654800000000025,1,5,66.53,4.0
S(=O)(=O)(N2C[C@H](Cn1ncnc1CNC)CCC2)C,ZINC93701719,OK,287.38900000000007,-0.33089999999999886,1,6,80.12,5.0
O(c2c(OC)cc(c1nc(nnc1)NCCCOC(C)C)cc2OC)C,ZINC15066253,OK,362.4300000000001,2.791400000000001,1,8,87.62,10.0
O(c1c(cccc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccc(OC)cc4)C,ZINC21792831,OK,441.48700000000014,5.088700000000005,1,6,82.57000000000001,7.0
O(c1c(cccc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccc(OC)cc4)C,ZINC21792831,OK,441.48700000000014,5.088700000000005,1,6,82.57000000000001,7.0
Clc5c(Nc4nc(c3nnc1n(nc(n1)c2ccncc2)c3C)ccn4)cccc5,ZINC72452646,OK,415.84800000000007,3.7437200000000015,1,9,106.67,4.0
O=N(O)c1ccc(cc1)C=NNc2nc(nc(n2)NC)Nc3ccccc3,ZINC33530693,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c1ccc(cc1)Cn2c(nc3c2cccc3)[C@H](NC(=O)C)C)C,ZINC40187821,OK,323.39600000000013,3.290300000000001,1,4,56.15,5.0
O=N(O)c1cc(ccc1)[C@H]4n2nnnc2NC(=C4C(=O)Nc3cnccc3)C,ZINC00950593,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c1c(OC)c(ccc1OC)[C@H]4n2nnnc2N[C@@H](c3cnccc3)C4)C,ZINC20754183,OK,368.3970000000001,2.2401999999999997,1,9,96.21000000000001,5.0
On1n(nc(N(=O)O)c1NCc2cc(OC)c(OCC)cc2)c3ccc(OC)cc3,ZINC16692853,INVALID,-999.0,-999.0,-999,-999,-999.0,
O=c1n(c2nc(nc(c2[nH]1)C(=O)N)c3c(OC)cc(OC)cc3)c4c(OC)cc(OC)cc4,ZINC09296905,OK,451.43900000000025,1.909099999999999,2,9,143.57999999999998,7.0
FC(F)(F)c1c(nccc1)Nc2nc(ccn2)[C@@H]4CN(C(=O)C3CCC3)CCC4,ZINC72377863,OK,405.4240000000004,4.140100000000003,1,5,71.01,4.0
O=N(O)c3ccc(c1nc(ncc1)Nc2ccc(OC)cc2)cc3,ZINC12471284,INVALID,-999.0,-999.0,-999,-999,-999.0,
Clc4c(Nc1[nH]c(=O)c2c(n1)nccc2c3ccc(N(=O)O)cc3)cccc4,ZINC72440415,INVALID,-999.0,-999.0,-999,-999,-999.0,
Clc4c(Nc1[nH]c(=O)c2c(n1)nccc2c3ccc(N(=O)O)cc3)cccc4,ZINC72440415,INVALID,-999.0,-999.0,-999,-999,-999.0,
O=N(O)c1cc(ccc1)[C@H]4n2nnnc2NC(=C4C(=O)Nc3c(cccc3)C)C,ZINC01128985,INVALID,-999.0,-999.0,-999,-999,-999.0,
FC(F)CNc2nc(c1cc(c(OCC)cc1)C(=O)O)ccn2,ZINC77344311,OK,323.29900000000004,2.9175000000000004,2,5,84.34,7.0
s1nc(nc1COc2ccc(OC)cc2)Nc3ccccc3,ZINC28527360,OK,313.382,3.8693000000000017,1,6,56.27000000000001,6.0
O(c1c(cccc1)[C@@H](N(C)C)CNc4nc(nc(c2cc(ncc2)N3CCOCC3)c4)C)C,ZINC72373364,OK,448.57100000000025,3.407020000000002,1,8,75.64,8.0
S(=O)(=O)(Cc1ccccc1)CCCC(=O)Nc2oc(nn2)c3cc(OC)c(OC)cc3,ZINC10689075,OK,445.4970000000002,3.0875000000000012,1,8,120.62,10.0
o1c(nnc1c3cc2OCOc2cc3)Nc5ccc(N4CCCC4)cc5,ZINC09365189,OK,350.37800000000016,3.8091000000000017,1,7,72.65,4.0
Brc4ccc(NC(=O)c2c(oc1c(cc(N(=O)O)cc1)c2)=N/c3ccc(OC)cc3)cc4,ZINC13894177,INVALID,-999.0,-999.0,-999,-999,-999.0,
O=C(N3C[C@@H](c1nc(ncc1)Nc2ncccn2)CCC3)Cc4ccccc4,ZINC72377684,OK,374.4480000000002,2.9589000000000016,1,6,83.9,5.0
Clc4ccc(Nc1oc(nn1)c3cc2OCOc2cc3)cc4,ZINC01573469,OK,315.716,3.862300000000002,1,6,69.41000000000001,3.0
O(c2c(c1nc(ncc1C)NCCC)ccc(OC)c2)C,ZINC94728882,OK,287.363,3.291120000000002,1,5,56.27000000000001,6.0
Clc1ccc(cc1)CNc2n(nc(n2)NCc3ccc(Cl)cc3)C(=O)c4cc(OC)c(OC)cc4,ZINC09948541,OK,512.3970000000003,5.514800000000005,2,8,90.30000000000001,9.0
Clc4ccc(NC(=O)c2c(oc1c(cc(N(=O)O)cc1)c2)=N/c3ccc(OC)cc3)cc4,ZINC13940039,INVALID,-999.0,-999.0,-999,-999,-999.0,
o1c(nnc1c2cc(OCC)c(OCC)c(OCC)c2)NC(=O)Cc3c(ccc(c3)C)C,ZINC10700618,OK,439.51200000000017,4.730740000000004,1,7,95.71000000000001,10.0
O(c1ccc(cc1)[C@H]4n2nc(nc2N[C@@H](c3cc(OC)ccc3)C4)N)CC,ZINC13131776,OK,365.4370000000002,3.413900000000001,2,7,87.22,5.0
Clc4ccc(c3n[nH]c(SCc1nc(nc(n1)N)Nc2c(cccc2)C)n3)cc4,ZINC36805915,OK,424.9210000000001,4.236620000000001,3,8,118.28999999999999,6.0
O(c4ccc(Nc1nc(nc(n1)N2CCOCC2)Nc3ccc(cc3)C)cc4)C,ZINC04329737,OK,392.4630000000001,3.5124200000000023,2,8,84.43,6.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N3C[C@H](O)CCC3,ZINC78791594,OK,326.3600000000001,1.18668,2,6,107.07,3.0
o1nc3c(n1)c(Nc2cc(OC)c(OC)c(OC)c2)cc(NCCCO)c3N(=O)O,ZINC20108051,INVALID,-999.0,-999.0,-999,-999,-999.0,
Clc1ccc(cc1)[C@@H]4Nc2n(nnn2)[C@H](c3cc(OC)c(OC)c(OC)c3)C4,ZINC02914150,OK,401.85400000000027,3.4986000000000015,1,8,83.32000000000001,5.0
On1n(nc(N(=O)O)c1Nc2cc(OC)cc(OC)c2)c4cc3OCCOc3cc4,ZINC08682807,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c4c(OC)ccc(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccccc3)c4)C,ZINC36701480,OK,375.38400000000007,4.007300000000002,2,5,97.33,5.0
O=N(O)c1cc(ccc1)[C@H]3n2nnnc2NC(=C3C(=O)OCC)C,ZINC00065631,INVALID,-999.0,-999.0,-999,-999,-999.0,
o4nc(n1nnc(c1c2ccc(N(=O)O)cc2)C(=O)NN=C\C=C\c3ccccc3)c(n4)N,ZINC01772939,INVALID,-999.0,-999.0,-999,-999,-999.0,
Clc3ccc(Nc2nc(c1ccc(N(=O)O)cc1)ccn2)cc3,ZINC72443547,INVALID,-999.0,-999.0,-999,-999,-999.0,
Brc4c(NC(=O)c2c(oc1c(cc(N(=O)O)cc1)c2)=N/c3ccc(OC)cc3)cccc4,ZINC08959148,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c1ccc(cc1)[C@H]4n2ncnc2NC(=C4C(=O)Nc3cc(ccc3)C)C)CC(=O)N5CCOCC5,ZINC54615724,OK,488.5480000000004,2.7517200000000006,2,8,110.60999999999999,6.0
Brc1ccc(cc1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC02365986,Filter9_metal > 0,430.30600000000027,3.7863000000000016,2,7,87.22000000000001,4.0
O(c1ccc(cc1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4)CC,ZINC13131230,OK,395.46300000000025,3.422500000000002,2,8,96.45,6.0
O(c1ccc(cc1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4)CC,ZINC13131230,OK,395.46300000000025,3.422500000000002,2,8,96.45,6.0
Clc1ccc(cc1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC00803119,OK,385.8550000000002,3.677200000000002,2,7,87.22000000000001,4.0
O(c1c(OC)ccc(c1)[C@H]4n2nc(nc2N[C@@H](c3ccc(OC)cc3)C4)N)C,ZINC04204578,OK,381.4360000000002,3.032400000000001,2,8,96.45,5.0
O(c1c(OC)ccc(c1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)CC)C4)N)C,ZINC00803138,OK,379.4640000000002,3.5862000000000016,2,7,87.22,5.0
O(c1c(OC)ccc(c1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)CC)C4)N)C,ZINC00803138,OK,379.4640000000002,3.5862000000000016,2,7,87.22,5.0
O(c1c(OC)ccc(c1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)CC)C4)N)C,ZINC00803138,OK,379.4640000000002,3.5862000000000016,2,7,87.22,5.0
Fc1ccc(cc1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC13131347,OK,369.40000000000015,3.1629000000000014,2,7,87.22000000000001,4.0
O(c1c(OC)ccc(c1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)C)C4)N)C,ZINC02472259,OK,365.4370000000002,3.3322200000000013,2,7,87.22,4.0
O(c1c(OC)ccc(c1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)C)C4)N)C,ZINC02472259,OK,365.4370000000002,3.3322200000000013,2,7,87.22,4.0
O(c2ccc(NCc1c([nH]nc1)C(=O)OCC)cc2)[C@@H]3COCC3,ZINC92135758,OK,331.3720000000001,2.3662,2,6,85.47,7.0
o1nc(cc1c2c(nc(nc2)NCC=C)c4cnc(N3CCOCC3)cc4)C,ZINC19124008,OK,378.4360000000002,2.9365200000000016,1,8,89.2,6.0
O=N(O)c1cn(c(=O)cc1)Cc2nc(nc(n2)N)Nc3c(cccc3)C,ZINC07984124,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c1c(OC)cc(c(OC)c1)c3nc2nc([nH]c2c(c3)C(=O)O)c4ccccc4)C,ZINC36701490,Filter58_polyphenol2 > 0,405.41000000000014,4.015900000000002,2,6,106.55999999999999,6.0
s1c(nc2c1cc(OC)cc2)Nc3oc(nn3)c4c(OC)cc(OC)cc4,ZINC04137756,OK,384.4170000000002,4.115700000000002,1,9,91.53,6.0
s1c(nc2c1cc(OC)cc2)Nc3oc(nn3)c4c(OC)cc(OC)cc4,ZINC04137756,OK,384.4170000000002,4.115700000000002,1,9,91.53,6.0
o1c(nnc1c3cc2OCOc2cc3)Nc5cc4[nH]c(=O)[nH]c4cc5,ZINC09365193,OK,337.2950000000001,2.3785,3,7,118.06,3.0
Clc4ccc(NC(=O)c2c(oc1c(cc(N(=O)O)cc1)c2)=N/c3ccc(S(=O)(=O)N)cc3)cc4,ZINC59170532,INVALID,-999.0,-999.0,-999,-999,-999.0,
S(=O)(=O)(N)c4ccc(\N=c/2oc1c(cc(N(=O)O)cc1)cc/2C(=O)Nc3ccc(F)cc3)cc4,ZINC59170677,INVALID,-999.0,-999.0,-999,-999,-999.0,
S(=O)(=O)(N)c4ccc(\N=c/2oc1c(cc(N(=O)O)cc1)cc/2C(=O)Nc3ccc(cc3)C)cc4,ZINC59170409,INVALID,-999.0,-999.0,-999,-999,-999.0,
Clc1c(OCC)ccc(c1)[C@H]4Nc2n(ncn2)[C@@H](c3c(OC)c(OC)ccc3)C4,ZINC02918116,OK,414.89300000000026,4.493700000000002,1,7,70.43,6.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCOCC,ZINC78790068,OK,328.3760000000002,1.7461799999999998,2,6,104.86,8.0
n14nc(nc1nnc(c2nc(ncc2)Nc3c(c(ccc3)C)C)c4C)c5cnccc5,ZINC72452680,OK,409.45700000000016,3.707160000000002,1,9,106.67,4.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N[C@H]([C@H](CO)C)C,ZINC78791352,OK,328.37600000000015,1.3364799999999994,3,6,115.86,6.0
Fc1ccc(cc1)[C@@H]5Nc2n(nc(n2)N)[C@H](c4ccc(OCc3ccccc3)cc4)C5,ZINC02472295,OK,415.4720000000002,4.724700000000003,2,6,77.99000000000001,5.0
O=N(O)c1cc(ccc1)[C@H]4n2nnnc2NC(c3ccccc3)=C4C(=O)OCC,ZINC00950616,INVALID,-999.0,-999.0,-999,-999,-999.0,
o1c(nnc1CN(C2CC2)CC(C)C)c3ccc(N(=O)O)cc3,ZINC76611833,INVALID,-999.0,-999.0,-999,-999,-999.0,
S(=O)(=O)(c2nc(oc2NC[C@@H]1OCCC1)c3ccc(OC)cc3)c4ccc(F)cc4,ZINC39845985,OK,432.47300000000007,3.913000000000003,1,7,90.66000000000001,7.0
On1n(nc(N(=O)O)c1NCc3cc2OCOc2cc3)c4ccc(OC)cc4,ZINC08682902,INVALID,-999.0,-999.0,-999,-999,-999.0,
S([C@H]3C[C@@H](NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)CCC3)C,ZINC78790522,OK,370.4820000000002,2.993780000000001,2,6,95.63,5.0
O(c5c(NC(=O)C2[C@H](n1ncnc1NC=2C)c4ccc(OCC(=O)N3CCOCC3)cc4)cccc5)CC,ZINC54615741,OK,518.5740000000004,2.8420000000000005,2,9,119.84,8.0
O(c1c(OC)cc(cc1)[C@H]4n2ncnc2N[C@@H]([C@H]4C(=O)Nc3ccccc3)C)CC(=O)N,ZINC20803427,OK,436.4720000000002,1.8090999999999997,3,8,133.39000000000001,7.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N[C@H](C[C@H](CC)C)C,ZINC78791374,OK,340.4310000000002,3.144280000000002,2,5,95.63,7.0
O(c2c(cc(c1nc(ncc1)N[C@@H](COC)C)cc2)C(=O)O)CC,ZINC72473317,OK,331.3720000000001,2.6873000000000005,2,6,93.57000000000001,8.0
S=c1[nH]c(=O)c3c([nH]1)nc(c2ccc(F)cc2)cc3c5ccc(OCc4ccccc4)cc5,ZINC38288415,OK,455.5140000000002,6.032790000000005,2,4,70.77,5.0
S(c1nnc(n1CC)c2ccccc2)Cc3nc(nc(n3)N)Nc4c(cccc4)C,ZINC04402519,OK,418.53000000000014,4.076520000000002,2,9,107.42999999999999,7.0
Brc1ccc(cc1)C(=O)Nc4cc(Oc2ccc(O)cc2)cc(NC(=O)c3ccc(Br)cc3)c4,ZINC02843084,Filter9_metal > 0,582.2480000000002,7.214100000000004,3,4,87.66,6.0
S([C@@H](c1nc(nc(n1)N)Nc2ccccc2)C)CCCc3c[nH]nc3,ZINC91027572,OK,355.4710000000002,3.347500000000001,3,7,105.39999999999999,8.0
o1c(ccc1)\C=C\C=NNc2nncc(n2)c3ccc(OC)cc3,ZINC15953279,Filter39_imine > 0,321.3400000000001,3.2513000000000014,1,7,85.43,6.0
o1c(nnc1c3cc2OCOc2cc3)Nc4c(cc(cc4)C)C,ZINC01573467,OK,309.32500000000005,3.8257400000000024,1,6,69.41000000000001,3.0
o1c(nnc1c3cc2OCOc2cc3)Nc4c(cc(cc4)C)C,ZINC01573467,OK,309.32500000000005,3.8257400000000024,1,6,69.41000000000001,3.0
S(=O)(=O)(N3[C@H](C(=O)Nc1oc(nn1)c2cc(OC)c(OC)cc2)CCCC3)C,ZINC13793110,OK,410.4520000000003,1.5063999999999993,1,8,123.86000000000001,6.0
O(c1ccc(cc1)[C@H]4n2ncnc2NC(=C4C(=O)OC3CCCCC3)C)CC(=O)N5CCOCC5,ZINC01291736,OK,481.5530000000005,2.680500000000001,1,9,107.81,6.0
O(c1ccc(cc1)[C@H]3n2ncnc2NC(=C3C(=O)OC)C)CC(=O)N4CCOCC4,ZINC40915903,OK,413.4340000000003,0.9775999999999998,1,9,107.81,5.0
O(c1c(OC)cc(cc1OC)[C@H]4n2ncnc2N[C@@H](c3cc(OC)ccc3)C4)C,ZINC02915910,OK,396.4470000000002,3.458800000000002,1,8,79.66000000000001,6.0
S(CCNc1nncc(n1)c2cc(OC)c(OC)c(OC)c2)C,ZINC11843278,OK,336.4170000000001,2.3392999999999997,1,8,78.39000000000001,8.0
o4nc(n1nnc(c1c2ccc(N(=O)O)cc2)C(=O)NN=CCCc3ccccc3)c(n4)N,ZINC33716092,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c4ccc(c1nc(nc(n1)c2ccc(OC)cc2)NC3CCCC3)cc4)C,ZINC59520104,OK,376.4600000000002,4.577300000000003,1,6,69.16000000000001,6.0
O(CC1CC1)CCCNc2nc(nc(n2)NC)NCCCOCC3CC3,ZINC79099297,OK,364.4940000000003,2.3705,3,8,93.22,15.0
O(CC1CC1)CCCNc2nc(nc(n2)NC)NCCCOCC3CC3,ZINC79099297,OK,364.4940000000003,2.3705,3,8,93.22,15.0
O=C(N3C[C@@H](c1nc(ncc1)Nc2ccccc2)CCC3)COCC,ZINC65147814,OK,340.42700000000025,2.9627000000000017,1,5,67.35000000000001,6.0
O(c1ccc(cc1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)C)C4)N)Cc5ccccc5,ZINC02472298,OK,411.5090000000002,4.894020000000003,2,6,77.99,5.0
