Name,Smiles,Unaligned Pharm. Score,CNNaffinity,CNNaffinity_variance,rmsd,Binding Affinity Score,CNNscore,CNN_VS,Pharm. Score,minimizedAffinity
ZINC73691329,Fc4cc(Nc3nc(OCc2cc1OCOc1cc2)cc(n3)C)ccc4,-1.0,6.751873,0.18429938,1.0865619,-29.59,0.8318448,5.6165104,56.2,-8.54374
ZINC09365189,o1c(nnc1c3cc2OCOc2cc3)Nc5ccc(N4CCCC4)cc5,55.97,6.3762436,0.14037848,0.98728627,-17.07,0.8545903,5.4490757,56.2,-8.19941
ZINC06938468,Clc3c(ccc(Nc1oc(nn1)c2ccc(OCC)cc2)c3)C,65.55,6.0149803,0.10570602,0.9974565,-20.77,0.7912817,4.759544,56.2,-7.80928
ZINC06938468,Clc3c(ccc(Nc1oc(nn1)c2ccc(OCC)cc2)c3)C,55.41,6.1826477,0.09240085,1.1557229,-17.79,0.8281965,5.120447,56.2,-7.94395
ZINC02914417,Brc1cc(ccc1)C4Nc2n(ncn2)C(c3cc(OC)c(OC)cc3)C4,66.36,6.8874083,0.23573482,0.9352715,-18.98,0.90900785,6.2607083,56.19,-8.56565
ZINC36680421,Fc1ccc(cc1)CC(=O)Nc2oc(nn2)c3cc(OCC)c(OCC)cc3,-1.0,6.3331614,0.13423732,1.0583171,-26.95,0.8157426,5.1662297,56.19,-7.57623
ZINC72440428,O=N(O)c4ccc(c1c2c(=O)[nH]c(nc2ncc1)NCc3ccccc3)cc4,-1.0,7.0353904,0.056737345,1.0272318,-17.06,0.9358654,6.5841784,56.19,-8.58564
ZINC32576260,O=C(N1CCCCC1)c4ccc(c2nc(nc(n2)N)Nc3ccc(cc3)C)cc4,-1.0,7.247667,0.08703105,0.9645343,-7.14,0.93897104,6.8053493,56.18,-9.8472
ZINC35023303,O=c1n2c(ncc1NC(=O)NCC)c(ccc2)C(=O)NCC(=O)OCC,-1.0,6.832498,0.12117903,0.8868022,-12.66,0.9688307,6.619534,56.18,-7.24074
ZINC15073634,O(c3ccc(c1nc(nnc1)NCCCCCN2CCOCC2)cc3)C,56.03,6.5175323,0.067664415,1.0803752,-14.03,0.950175,6.192796,56.18,-7.06718
ZINC15073634,O(c3ccc(c1nc(nnc1)NCCCCCN2CCOCC2)cc3)C,55.65,6.3703585,0.09097643,1.079575,-23.71,0.94979787,6.050553,56.18,-7.11643
ZINC12303541,O(c3ccc(c1nc(nnc1)NCC2OCCCC2)cc3)C,55.64,6.307112,0.09114678,1.0816158,-10.9,0.9701038,6.1185536,56.18,-8.0214
ZINC12303541,O(c3ccc(c1nc(nnc1)NCC2OCCCC2)cc3)C,55.86,6.3462358,0.10112051,0.98431873,-14.14,0.97117907,6.1633315,56.18,-7.98817
ZINC12303542,O(c3ccc(c1nc(nnc1)NCC2OCCCC2)cc3)C,55.9,6.2307005,0.10552331,0.97173494,-7.82,0.9540516,5.94441,56.18,-7.8412
ZINC04813785,On1n(nc(N(=O)O)c1NCCC2=CCCCC2)c3ccc(OC)cc3,66.03,6.5049987,0.24266961,0.88313675,-21.24,0.57451737,3.7372348,56.17,-8.61095
ZINC13132161,O(c1ccc(cc1)C4n2ncnc2NC(c3ccc(cc3)C)C4)C,66.31,6.4945283,0.29548964,0.9361942,-15.43,0.83951867,5.4522777,56.17,-8.69958
ZINC01573469,Clc4ccc(Nc1oc(nn1)c3cc2OCOc2cc3)cc4,55.97,5.995505,0.19488038,0.98720026,-17.55,0.83886224,5.0294027,56.17,-8.26738
ZINC12307116,S(c1n(ccn1)C)CCNc2nncc(n2)c3ccc(OC)cc3,55.83,6.4478273,0.21514669,1.0069394,-18.02,0.952502,6.1415687,56.16,-7.45035
ZINC11873017,O(c2ccc(c1nc(nnc1)NCCCO)cc2)C,56.01,5.8836775,0.14914505,1.0496919,-9.16,0.9635988,5.6695046,56.16,-7.19974
ZINC04828003,Clc3c(Nc1n(O)n(nc1N(=O)O)c2ccc(OC)cc2)ccc(c3)C,-1.0,6.2675495,0.5837473,0.88494337,-22.19,0.48393157,3.033065,56.15,-8.47155
ZINC04137755,s1c(nc2c1cc(OC)cc2)Nc3oc(nn3)c4ccc(OC)cc4,75.7,6.5362563,0.3354062,0.9927237,-6.55,0.8082543,5.282957,56.15,-7.974
ZINC04137755,s1c(nc2c1cc(OC)cc2)Nc3oc(nn3)c4ccc(OC)cc4,65.7,6.1133475,0.14397073,1.0111845,-16.11,0.7358951,4.4987826,56.15,-7.56873
ZINC35657505,O=C(O)c1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccccc4,-1.0,6.0291634,0.3753689,0.91009426,-29.31,0.16969773,1.0231353,56.14,-9.69565
ZINC00803095,Clc1c(Cl)ccc(c1)C4Nc2n(ncn2)C(c3cc(OC)c(OC)cc3)C4,66.33,7.089238,0.23531577,0.9353736,-18.29,0.8626539,6.115559,56.14,-8.65576
ZINC44357862,S(=O)(=O)(N3C(C(=O)Nc1oc(nn1)c2cc(OC)c(OC)cc2)CCC3)C,-1.0,6.029792,0.03341619,0.9293974,-17.93,0.71528256,4.313005,56.14,-7.43687
ZINC65147817,O=C(N3CC(c1nc(ncc1)Nc2ccccc2)CCC3)CC(C)C,66.08,6.5074625,0.08924293,0.93164736,-18.77,0.5651339,3.6775877,56.14,-8.32814
ZINC08715295,O=C(OC)c1c(n(nc1)c3ncnc(Nc2ccccc2)c3)C,-1.0,6.368285,0.169323,1.0330547,-9.37,0.96477604,6.143969,56.14,-7.88541
ZINC03642333,Brc1ccc(cc1)C5Nc2n(ncn2)C(c4ccc(OCc3ccccc3)cc4)C5,66.31,6.795376,0.12885882,0.93638575,-15.93,0.72529286,4.9286375,56.13,-9.51141
ZINC01129268,Clc1ccc(cc1)C5Nc2n(ncn2)C(c4ccc(OCc3ccccc3)cc4)C5,66.31,6.712638,0.14900166,0.9364367,-15.58,0.71239346,4.782039,56.13,-9.37076
ZINC02471969,Fc1ccc(cc1)C5Nc2n(ncn2)C(c4ccc(OCc3ccccc3)cc4)C5,66.31,6.627832,0.18607263,0.9364678,-14.75,0.69099927,4.579827,56.13,-9.48163
ZINC05372899,S2C(Nc1ccc(cc1)CC)=NC(=O)C2=Cc3ccc(cc3)C(=O)O,65.9,6.339114,0.08541038,1.0143832,-16.89,0.794438,5.036033,56.13,-8.81325
ZINC12196101,s1c(nc(c1)C(Nc2nncc(n2)c4cc3OCOc3cc4)C)C,-1.0,6.8021293,0.17184737,1.033632,-19.61,0.95015097,6.46305,56.13,-8.5999
ZINC00221988,O(c1ccc(cc1)C4Nc2n(ncn2)C(c3ccc(OC)cc3)C4)C,66.31,6.5948725,0.34030336,0.93639624,-16.58,0.8372526,5.521574,56.13,-8.49505
ZINC66749645,Fc3c(ccc(OCc1nc(nc(n1)N)Nc2ccccc2)c3)C#N,65.93,6.986511,0.06250788,1.1811504,-9.27,0.97081244,6.782592,56.13,-8.22571
ZINC72440088,Clc4c(Nc1[nH]c(=O)c2c(n1)nccc2c3ccc(OC)cc3)ccc(Cl)c4,66.17,6.9660406,0.2354379,0.88108236,-26.3,0.6784787,4.7263103,56.12,-8.15912
ZINC04716624,Clc1c(cccc1)CNc3c2nonc2c(N(=O)O)c(NCCCO)c3,-1.0,6.816826,0.36065796,1.0859777,-6.97,0.78436524,5.3468814,56.12,-7.72575
ZINC04716624,Clc1c(cccc1)CNc3c2nonc2c(N(=O)O)c(NCCCO)c3,76.32,6.810336,0.31261677,0.8793027,-1.5,0.7696874,5.24183,56.12,-7.77189
ZINC36694055,Clc1cc(Cl)cc(c1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)CC)cc3,76.01,5.826655,0.23269618,0.99298114,-7.73,0.4989564,2.9072468,56.11,-9.87915
ZINC14129171,S(c1nnc(n1C)C2CC2)Cc3nc(nc(n3)N)Nc4ccc(F)cc4,-1.0,7.1719565,0.07140595,1.0307454,-8.82,0.9353023,6.7079477,56.11,-8.20709
ZINC55399248,S2C(c1ccc(OC)cc1)CC(=NC2=N)c3ccc(F)cc3,56.44,6.0693917,0.07782294,0.90482676,-19.32,0.71811783,4.3585386,56.11,-8.46869
ZINC00221728,O(c1ccc(cc1)C4n2ncnc2NC(c3cnccc3)C4)C,66.22,6.470044,0.21361232,0.9354112,-11.03,0.850688,5.5039887,56.11,-8.47482
ZINC94729024,Fc2c(OC)ccc(c1nc(nc(c1)C)NCCC)c2,66.01,6.466531,0.056022994,0.9767691,-21.34,0.9737537,6.2968082,56.11,-7.34609
ZINC09185435,O(c1c(cccc1)C=CC(=O)Nc2nn4c(n2)NC(c3ccccc3)CC4c5ccc(OC)cc5)C,66.32,6.9725943,0.12970896,0.93627983,-30.1,0.6717233,4.683654,56.1,-5.62193
ZINC04922714,On1n(nc(N(=O)O)c1NC2C(CCCC2)C)c3ccc(OC)cc3,56.28,6.1361475,0.44082752,0.99518526,-18.64,0.3823624,2.3462322,56.1,-8.57072
ZINC04922714,On1n(nc(N(=O)O)c1NC2C(CCCC2)C)c3ccc(OC)cc3,-1.0,6.124856,0.5844637,0.8639127,-16.28,0.44936693,2.7523077,56.1,-8.55779
ZINC05589054,Clc1nc(nc(n1)NCc2cnccc2)Nc3cc(O)ccc3,66.72,6.5365753,0.38218445,0.85203403,-18.21,0.820824,5.365378,56.1,-7.60261
ZINC04922713,On1n(nc(N(=O)O)c1NCCCO)c2ccc(OC)cc2,-1.0,5.7422814,0.16382596,0.9613339,-4.47,0.67038363,3.8495314,56.1,-6.88575
ZINC05005442,On1n(nc(N(=O)O)c1NCCc2ccccc2)c4cc3OCCOc3cc4,75.86,5.998992,0.8247487,0.8866135,-13.0,0.5863536,3.5175304,56.09,-8.89506
ZINC07447929,s1c(nc2c1cc(SC)cc2)Nc3oc(nn3)c4ccc(OC)cc4,75.58,6.7114587,0.20069444,1.0131743,-9.75,0.83215684,5.584986,56.09,-7.76124
ZINC07447929,s1c(nc2c1cc(SC)cc2)Nc3oc(nn3)c4ccc(OC)cc4,75.69,6.7053194,0.15354022,1.0108149,-8.12,0.8665742,5.810657,56.09,-7.72515
ZINC08342183,S1C(=NC(=O)C1=Cc2ccc(cc2)C(=O)O)NC3CCCCC3,-1.0,6.199001,0.14404574,1.0073802,-18.16,0.744144,4.6129494,56.09,-8.67935
ZINC12430800,Fc3c(OC)ccc(c1nc(nnc1)NCc2nc(ccc2)C)c3,65.99,6.7565017,0.08465635,0.9490255,-14.26,0.96705663,6.53392,56.09,-8.54726
ZINC06079018,S1C(=NC(=O)C1=Cc2ccc(cc2)C(=O)O)NC3CCCC3,-1.0,6.074544,0.11943009,1.0304849,-16.02,0.76650333,4.656158,56.09,-8.83849
ZINC11183408,O(c1c(OC)ccc(c1)C=C(c2nc(nc(n2)N)Nc3ccccc3)C#N)Cc4ccccc4,65.76,7.4575033,0.17839976,1.2300568,-19.93,0.9773664,7.288713,56.08,-8.95727
ZINC04807292,On1n(nc(N(=O)O)c1NCCc2ccc(cc2)C)c4cc3OCCOc3cc4,75.98,6.062896,0.7844049,0.886758,-14.35,0.547955,3.3221939,56.08,-9.30844
ZINC04137755,s1c(nc2c1cc(OC)cc2)Nc3oc(nn3)c4ccc(OC)cc4,55.58,6.529771,0.3611599,1.0263056,-4.62,0.806084,5.2635436,56.08,-7.95338
ZINC04137755,s1c(nc2c1cc(OC)cc2)Nc3oc(nn3)c4ccc(OC)cc4,55.84,6.5271845,0.3407263,0.98546034,-9.6,0.80736566,5.2698245,56.08,-7.97002
ZINC72440425,O=N(O)c4ccc(c1c2c(=O)[nH]c(nc2ncc1)Nc3c(OC)cccc3)cc4,-1.0,7.115457,0.07730569,0.81210685,-20.73,0.8650605,6.155301,56.07,-8.16808
ZINC12632556,O(c1c(ccc(OC)c1)C(=O)N)Cc2nc(nc(n2)N)Nc3c(cccc3)CC,-1.0,6.635679,0.32630035,1.0327028,-17.8,0.43680057,2.8984683,56.06,-10.2553
ZINC17079588,Clc2c(Cl)ccc(Nc1nc(nc(n1)CSC(=S)OCC)N)c2,-1.0,6.5650835,0.092674695,1.099231,-9.3,0.9024761,5.924831,56.06,-6.53743
ZINC05388621,O=c2n(nc(c1cc(OC)c(OC)cc1)cc2)CC(=O)NC3CCCC3,65.71,6.420717,0.20483258,1.0963715,-21.59,0.8396823,5.391362,56.06,-7.66501
ZINC38790924,O=c2n(nc(c1cc(OC)c(OC)cc1)cc2)CC(=O)NC,65.71,5.9422164,0.12780936,1.0315231,-17.54,0.8627638,5.1267295,56.06,-7.32862
ZINC40980100,s4c(SCC3Nc1n(nnn1)C(c2cc(N(=O)O)ccc2)C=3C(=O)OC)nnc4c5ccccc5,-1.0,7.211273,0.16591243,1.155075,6.08,0.660291,4.761539,56.05,-7.08663
ZINC03642491,O(c1ccc(cc1)C4N2NC(=NC2=NC(c3ccc(cc3)CC)C4)N)Cc5ccccc5,-1.0,7.075348,0.13614973,0.9414751,-12.72,0.8555645,6.0534163,56.05,-9.68142
ZINC03642491,O(c1ccc(cc1)C4N2NC(=NC2=NC(c3ccc(cc3)CC)C4)N)Cc5ccccc5,56.25,7.0475717,0.1270893,0.94156325,-12.71,0.84747726,5.9726567,56.05,-9.68951
ZINC08857484,s1c(ncc1)Nc2nc(nc(n2)Nc3ccc(O)cc3)Nc4sccn4,-1.0,6.774372,0.42463702,0.849215,-15.92,0.6648896,4.5042095,56.05,-7.1509
ZINC72157020,Oc4c(c3c1c([nH]cc1)nc(NCc2ccncc2)c3)ccc(c4)C(=O)O,-1.0,6.9517303,0.025553009,0.8893459,-14.77,0.9770794,6.7923923,56.05,-10.17197
ZINC16425680,Clc4ccc(OCC(=O)n1nc(nc1NCc2ccccc2)c3ccc(OC)cc3)cc4,56.21,6.4702234,0.15946636,1.0655315,-29.39,0.44843757,2.9014912,56.04,-9.11934
ZINC16425680,Clc4ccc(OCC(=O)n1nc(nc1NCc2ccccc2)c3ccc(OC)cc3)cc4,65.97,6.5675383,0.41093808,0.9988236,-26.25,0.37537777,2.465308,56.04,-8.70447
ZINC04137834,s1c(nc3c1cc2OCOc2c3)Nc4oc(nn4)c5c(OC)cc(OC)cc5,75.55,6.551862,0.4439516,1.0095395,-14.9,0.7843379,5.1388736,56.04,-8.08152
ZINC04137834,s1c(nc3c1cc2OCOc2c3)Nc4oc(nn4)c5c(OC)cc(OC)cc5,65.65,6.4815383,0.39699364,1.0039093,-17.02,0.7824598,5.071543,56.04,-7.2244
ZINC04758227,On1n(nc(N(=O)O)c1NCc2ncccc2)c3ccc(OC)cc3,56.44,6.1651845,0.5063163,0.95941657,-20.83,0.6120393,3.7733355,56.04,-8.69539
ZINC73691051,Fc1c(OC)ccc(c1)COc2nc(nc(c2)C)Nc3cc(c(F)cc3)C,66.27,6.6123824,0.16629976,1.0874484,-26.98,0.8323574,5.5038652,56.03,-7.72111
ZINC14162351,S(c1nncn1C(C)C)Cc2nc(nc(n2)N)Nc3ccc(F)cc3,-1.0,7.0728607,0.11303868,1.0851247,-3.92,0.95413357,6.7484536,56.03,-7.87232
ZINC56229004,S(C(C(=O)N)C)Cc1nc(nc(n1)N)Nc2ccccc2,56.05,6.425027,0.07856943,1.0111576,-1.67,0.9613425,6.1766515,56.03,-7.54093
ZINC56229004,S(C(C(=O)N)C)Cc1nc(nc(n1)N)Nc2ccccc2,66.31,6.0232024,0.18171975,1.0276235,-3.8,0.790706,4.7625823,56.03,-7.48941
ZINC09016128,s4c(SCc1nc(ncc1C(=O)OCC)Nc2oc3c(n2)cccc3)nnc4C,-1.0,7.0383453,0.12990354,1.1177945,-16.85,0.91142285,6.414909,56.02,-7.1534
ZINC09016128,s4c(SCc1nc(ncc1C(=O)OCC)Nc2oc3c(n2)cccc3)nnc4C,-1.0,7.3551154,0.13293865,1.0648265,-14.61,0.94010466,6.9145784,56.02,-9.14743
ZINC04564860,Fc3ccc(Nc2c1nonc1c(N(=O)O)c(NCCCO)c2)cc3,75.65,6.6762457,0.2024686,1.0929664,1.99,0.80816704,5.3955216,56.02,-7.45191
ZINC09512255,S(c1nncn1C)Cc2nc(nc(n2)N)Nc3ccc(F)cc3,-1.0,6.6785173,0.14524397,1.0851245,-5.17,0.8663992,5.786262,56.02,-8.24918
ZINC04193975,o1nc3c(n1)c(Nc2cc(OC)ccc2)cc(NCCCO)c3N(=O)O,65.8,6.4297814,0.17195773,1.0933014,2.23,0.75650805,4.8641815,56.01,-7.45797
ZINC03545071,S(c1nncn1C)Cc2nc(nc(n2)N)Nc3c(cccc3)CC,-1.0,6.805758,0.18272886,1.088932,-6.13,0.9222002,6.2762713,56.01,-7.95645
ZINC15670801,S(c2nn(c1nc(OC)nc(n1)NC)cn2)CC(=O)N,55.91,6.168303,0.33258727,1.0553033,2.69,0.954069,5.884987,56.01,-7.05634
ZINC15670801,S(c2nn(c1nc(OC)nc(n1)NC)cn2)CC(=O)N,56.26,6.1475124,0.33142656,1.0480692,-6.23,0.9534247,5.8611903,56.01,-7.03579
ZINC08189364,S(c1nnc(n1C)C2CC2)Cc3nc(nc(n3)N)Nc4c(cccc4)C,-1.0,7.040889,0.09459946,1.0888815,-10.07,0.9131172,6.4291563,56.0,-8.09887
ZINC06938468,Clc3c(ccc(Nc1oc(nn1)c2ccc(OCC)cc2)c3)C,-1.0,6.2589865,0.16812636,1.139884,-16.56,0.83557814,5.229872,56.0,-7.33883
ZINC06938468,Clc3c(ccc(Nc1oc(nn1)c2ccc(OCC)cc2)c3)C,65.67,6.021175,0.10904978,0.9917198,-20.34,0.7773486,4.6805515,56.0,-7.82176
ZINC38770855,o1c(nnc1c2cc(OC)c(OC)c(OC)c2)NC(=O)c3c(oc(c3)C)C,-1.0,6.199622,0.38403982,0.96528196,-11.31,0.66545767,4.125586,55.99,-7.67747
ZINC09218255,S(c1nnc(n1C2CC2)C)Cc3nc(nc(n3)N)Nc4ccc(F)cc4,-1.0,7.226326,0.10053669,1.0845652,-3.21,0.91224355,6.5921693,55.99,-8.02665
ZINC12557359,O(c1c(OC)cc(cc1)C#N)Cc2nc(nc(n2)N)Nc3ccc(cc3)C,-1.0,7.1457033,0.06813614,1.1771357,-5.71,0.95464694,6.821624,55.99,-8.27033
ZINC72377537,Clc1ccc(cc1)C(=O)N4CC(c2nc(ncc2)Nc3ncccc3)CCC4,-1.0,6.963651,0.0740427,0.9262466,-18.7,0.8119241,5.6539564,55.97,-8.68339
ZINC73691329,Fc4cc(Nc3nc(OCc2cc1OCOc1cc2)cc(n3)C)ccc4,-1.0,6.203445,0.23342562,1.0864351,-37.18,0.7795398,4.8358326,55.97,-7.77911
ZINC20803622,FC(F)Oc1ccc(cc1)C3n2ncnc2NC(C3C(=O)N)C,75.7,4.700038,1.2093186,1.0641127,-4.94,0.35091308,1.6493047,55.97,-4.7312
ZINC11296450,O(c1c(OC)cc(cc1)C=C(c2nc(nc(n2)N)Nc3ccccc3)C#N)CC,-1.0,7.175517,0.119300224,1.0713025,-22.32,0.9411331,6.7531166,55.96,-8.04959
ZINC06083088,O=N(O)c1c(ccc(c1)C3N=C4N=NNN4C(c2ccc(cc2)CC)C=3)C,-1.0,7.090473,0.15213487,1.0606241,-9.39,0.89983094,6.380227,55.96,-9.42674
ZINC79073434,S(C(C(O)C)C)Cc1nc(nc(n1)N)Nc2c(cccc2)CC,-1.0,6.534021,0.16418186,1.0728936,-6.5,0.9498432,6.2062955,55.96,-7.29023
ZINC36370064,O(c3ccc(Nc2nc(nc1[nH]cnc12)NCCCO)cc3)C,55.71,6.7508364,0.09634982,1.0632722,-9.44,0.9849731,6.649392,55.96,-7.73094
ZINC02472298,O(c1ccc(cc1)C4n2nc(nc2NC(c3ccc(cc3)C)C4)N)Cc5ccccc5,-1.0,7.097973,0.10922079,0.9362796,-19.39,0.9052549,6.4254746,55.95,-9.72888
ZINC21792793,Fc1ccc(cc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccccc4,-1.0,6.8629293,0.108843006,0.96941423,-23.7,0.75447345,5.177898,55.95,-7.30078
ZINC11394341,s3c(SCc1nc(nc(n1)N)Nc2c(cccc2)C)nnc3NCC=C,-1.0,7.3440614,0.19051364,1.1070006,-7.07,0.96822274,7.1106873,55.95,-7.89037
ZINC77516430,Clc1c(ccc(F)c1)CNc3nc(c2cc(c(OCC)cc2)C(=O)O)ccn3,-1.0,6.9194365,0.082035124,1.0333841,-19.39,0.9305723,6.439036,55.94,-8.91402
ZINC77516430,Clc1c(ccc(F)c1)CNc3nc(c2cc(c(OCC)cc2)C(=O)O)ccn3,75.73,6.924208,0.08147751,0.95018,-18.49,0.9329537,6.4599657,55.94,-8.96169
ZINC02915501,Clc1ccc(cc1)C4Nc2n(nnn2)C(c3cc(OC)c(OCC)cc3)C4,66.31,7.026702,0.29494292,0.9350421,-17.52,0.8512335,5.981364,55.94,-8.30535
ZINC20615006,o1c(nnc1c2ccc(OC)cc2)NC(=O)c3n(ncc3C(=O)O)C,-1.0,5.4870796,0.19490263,0.9617636,-0.01,0.4746354,2.6043622,55.94,-7.72716
ZINC45947780,O=C(O)c3nn(c1nc(nc(c1)C)Nc2ccccc2)cc3,66.15,6.065389,0.23928814,0.89607906,-12.44,0.783792,4.7540035,55.94,-8.41718
ZINC02730096,s1c(ccc1CC)C(=O)C3C(n2ncnc2NC=3C(F)(F)F)c4cc(N(=O)O)ccc4,-1.0,5.596479,0.24832723,1.0865132,-10.01,0.23675598,1.3249998,55.93,-5.66904
ZINC15866331,O(c1c(OC)c(ccc1OC)C4n2nnnc2NC(c3cc(c(cc3)C)C)C4)C,-1.0,7.033929,0.24616583,0.94044244,-12.65,0.90037525,6.3331757,55.93,-8.6713
ZINC72364987,O=C(N3CC(c1cc(ncc1)Nc2ncccn2)CCC3)C,76.39,6.387996,0.1188636,1.0747879,-9.02,0.7128859,4.5539126,55.93,-8.32948
ZINC05372485,o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)Cc3c4c(ccc3)cccc4,-1.0,6.4098573,0.20697884,1.035139,-16.31,0.838605,5.375338,55.92,-7.96287
ZINC05005460,On1n(nc(N(=O)O)c1NCCc2ccccc2)c3ccc(OC)cc3,66.02,6.0289035,0.44615737,0.88767296,-14.43,0.5660085,3.4124107,55.92,-8.46919
ZINC09456409,s3c(SCc1nc(nc(n1)N)Nc2ccc(F)cc2)nnc3C,65.54,6.8974266,0.13433181,1.1031526,-7.1,0.966487,6.666273,55.92,-7.53893
ZINC22647249,O(c3ccc(c2nc1n(ncn1)c(NCCCN(C)C)c2)cc3)C,66.08,6.705449,0.20935783,1.014897,-11.53,0.90268314,6.052896,55.92,-7.57668
ZINC45947780,O=C(O)c3nn(c1nc(nc(c1)C)Nc2ccccc2)cc3,66.22,5.823269,0.3453883,0.8963903,-16.26,0.7256756,4.225804,55.92,-8.43907
ZINC72443511,O=N(O)c3cc(c1nc(ncc1)Nc2ccccc2)ccc3,75.96,6.487771,0.067959614,0.91636485,-8.65,0.9579993,6.21528,55.92,-9.02314
ZINC19594868,s4cc(c1c(nc(nc1)NCCCN2CCOCC2)c3c(OC)nc(OC)nc3)cc4,-1.0,7.1428986,0.17241688,1.1104125,-21.7,0.78318185,5.5941887,55.91,-7.28186
ZINC19594868,s4cc(c1c(nc(nc1)NCCCN2CCOCC2)c3c(OC)nc(OC)nc3)cc4,-1.0,5.648942,0.959469,1.1104121,-21.7,0.2530744,1.4296026,55.91,-6.86135
ZINC09728763,s3c(SCc1nc(nc(n1)N)Nc2c(cccc2)C)nnc3NCc4ccccc4,-1.0,7.220248,0.20783861,1.1008482,-6.98,0.93064415,6.719482,55.91,-9.07258
ZINC12252659,s4cc(c1c(nc(nc1)NCc2c(OC)cccc2)c3c(OC)nc(OC)nc3)cc4,-1.0,7.252942,0.23580544,0.9740854,-21.65,0.73541826,5.333946,55.91,-7.83427
ZINC13123311,S(=O)(=O)(Nc1nn3c(n1)NC(c2ccc(OC)cc2)CC3c4ccc(OC)cc4)C,-1.0,7.1409388,0.0520539,0.9362796,-10.47,0.9326002,6.659641,55.91,-7.80622
ZINC13123311,S(=O)(=O)(Nc1nn3c(n1)NC(c2ccc(OC)cc2)CC3c4ccc(OC)cc4)C,-1.0,7.1191506,0.079775825,1.0368195,-8.59,0.9290538,6.6140738,55.91,-7.88806
ZINC18166414,Sc1nnc(n1CCCN(C)C)c2ccc(cc2)Cn3ncc(N(=O)O)c3,56.09,6.179792,0.08144815,0.8618877,-9.65,0.7040927,4.351146,55.91,-5.70588
ZINC04922744,Fc1ccc(cc1)CNc2n(O)n(nc2N(=O)O)c3ccc(OC)cc3,66.34,5.9333653,0.66921777,0.9123664,-17.31,0.46117413,2.7363145,55.9,-8.62179
ZINC72377478,O=C(N3CC(c1nc(ncc1)Nc2ncccc2C)CCC3)C,76.34,6.310134,0.3273725,0.93551916,-14.1,0.5241193,3.3072631,55.9,-8.04686
ZINC35022921,O=c1n2c(ncc1NC(=O)CC(C)C)c(ccc2)C(=O)NCC(=O)OCC,76.32,6.6463723,0.045165055,0.88297576,-9.42,0.81752145,5.433552,55.88,-7.28808
ZINC77407981,O(c3c(cc(c1nc(ncc1)NCc2nc(ccc2)C)cc3)C(=O)O)CC,85.76,6.879087,0.019941121,1.0729784,-19.34,0.96608746,6.6457996,55.88,-8.65572
ZINC71775952,O(c3c(cc(c1nc(ncc1)NC(c2ccccc2)C)cc3)C(=O)O)CC,-1.0,6.5936937,0.05138747,1.0488094,-18.18,0.87291795,5.7557535,55.88,-8.76218
ZINC04919872,On1n(nc(N(=O)O)c1Nc2ccc(cc2)CC)c4cc3OCCOc3cc4,66.49,5.8015866,0.16347465,0.80242443,-7.78,0.4459639,2.5872982,55.87,-9.85854
ZINC94728563,O1c3c(OCCC1)ccc(c2nc(ncc2)NCCC)c3,-1.0,6.263716,0.16173585,0.96420413,-17.84,0.94750756,5.9349184,55.87,-8.12194
ZINC00803123,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3cc(OC)c(OC)cc3)C4,66.22,7.181122,0.13052402,0.9398359,-15.25,0.9367489,6.726908,55.86,-9.20547
ZINC00803123,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3cc(OC)c(OC)cc3)C4,66.28,7.08019,0.11976425,0.90822333,-13.42,0.95481175,6.7602487,55.86,-8.91766
ZINC08955936,s1c(nc2c1c(nn(c2=O)CC(=O)NC)c3cc(OC)ccc3)C,-1.0,6.5731726,0.28352752,1.0166203,-7.67,0.93377393,6.1378574,55.85,-8.02307
ZINC13122133,s1c(ccc1)C4Nc2n(nnn2)C(c3ccc(OC)cc3)C4,66.3,6.45697,0.2365278,0.94442666,-7.82,0.8212849,5.303012,55.85,-8.3777
ZINC13131981,Clc1c(Cl)ccc(c1)C4Nc2n(nc(n2)N)C(c3ccc(OC)cc3)C4,66.21,7.141595,0.07275112,0.93648016,-17.98,0.88606626,6.327926,55.84,-9.01347
ZINC05188691,Fc3cc(N=c2oc1c(cc(N(=O)O)cc1)cc2C(=O)NC(=O)C)ccc3,-1.0,6.658531,0.15578257,0.98600084,-3.52,0.6896016,4.591734,55.84,-10.6957
ZINC12432187,O(c3c(c1nc(nnc1)NCC2OCCC2)ccc(OC)c3)C,55.88,6.5247436,0.18648364,0.953425,-3.3,0.9806529,6.398509,55.84,-7.60213
ZINC15670802,S(c2nn(c1nc(OC)nc(n1)NCC)cn2)CC(=O)N,-1.0,6.282119,0.21542466,1.094377,-2.24,0.9505745,5.971622,55.84,-6.70697
ZINC08872805,O=N(O)c4ccc(Nc1nc(nc(n1)Nc2cc(c(cc2)C)C)NNC=C3C=CC(=O)C=C3)cc4,-1.0,7.0822306,0.20569177,0.9533279,-12.31,0.40970877,2.9016519,55.83,-10.48137
